unproc_x,unproc_y,unproc_z,lowpass_filtered_x,lowpass_filtered_y,lowpass_filtered_z,proc_x,proc_y,proc_z,model_output_0,model_output_1,model_output_2,model_output_3,output_class,contains_output
-10.222021102905273,0.11772000789642334,0.6376500129699707,-9.611837387084961,-0.5254786610603333,1.6192182302474976,-0.11033367365598679,-0.02873333916068077,-0.04197145625948906,0.0,0.0,0.0,0.0,0,0
-10.369171142578125,0.6867000460624695,0.48069003224372864,-9.6116361618042,-0.5252599120140076,1.6155266761779785,-0.130515918135643,0.027745705097913742,-0.021886324509978294,0.0,0.0,0.0,0.0,0,0
-10.437840461730957,1.069290041923523,0.3727800250053406,-9.611454963684082,-0.5250231623649597,1.6118605136871338,-0.1611446887254715,0.0465405210852623,-0.04576321691274643,0.0,0.0,0.0,0.0,0,0
-10.555561065673828,0.9810000658035278,0.176580011844635,-9.611292839050293,-0.5247685313224792,1.6082208156585693,-0.1808047890663147,0.09641733765602112,-0.08572152256965637,0.0,0.0,0.0,0.0,0,0
-10.496700286865234,0.5199300050735474,-0.2256300151348114,-9.611149787902832,-0.5244960784912109,1.6046082973480225,-0.20458146929740906,0.13463377952575684,-0.09718912839889526,0.0,0.0,0.0,0.0,0,0
-10.27107048034668,-0.06867000460624695,-0.882900059223175,-9.611026763916016,-0.5242059230804443,1.60102379322052,-0.24401628971099854,0.139873206615448,-0.0634986013174057,0.0,0.0,0.0,0.0,0,0
-10.153350830078125,-0.7749900817871094,-1.422450065612793,-9.610921859741211,-0.523898184299469,1.5974681377410889,-0.25097593665122986,0.11797423660755157,-0.03618521988391876,0.0,0.0,0.0,0.0,0,0
-11.595420837402344,-2.442690134048462,-0.9123300313949585,-9.610836029052734,-0.5235729813575745,1.5939420461654663,-0.26346734166145325,0.10717146843671799,-0.038910169154405594,0.0,0.0,0.0,0.0,0,0
-13.243500709533691,-2.7860403060913086,0.029430001974105835,-9.61076831817627,-0.5232305526733398,1.5904464721679688,-0.2574942111968994,0.11037157475948334,-0.09746524691581726,0.0,0.0,0.0,0.0,0,0
-15.283981323242188,-2.040480136871338,1.010430097579956,-9.61072063446045,-0.5228708982467651,1.5869821310043335,-0.2556030750274658,0.12867724895477295,-0.07603435218334198,0.0,0.0,0.0,0.0,0,0
-16.971302032470703,1.2949200868606567,0.8338500261306763,-9.610692024230957,-0.5224941372871399,1.5835497379302979,-0.263653963804245,0.12627263367176056,-0.04756227508187294,0.0,0.0,0.0,0.0,0,0
-16.323841094970703,1.8344701528549194,1.422450065612793,-9.610682487487793,-0.5221005082130432,1.5801501274108887,-0.22679148614406586,0.07830943167209625,-0.03466392681002617,0.0,0.0,0.0,0.0,0,0
-15.028921127319336,1.6873201131820679,2.560410261154175,-9.61069107055664,-0.5216901302337646,1.5767841339111328,-0.20952476561069489,0.05922546610236168,-0.033027295023202896,0.0,0.0,0.0,0.0,0,0
-13.9105806350708,1.5303601026535034,4.002480506896973,-9.6107177734375,-0.5212632417678833,1.5734525918960571,-0.2121770679950714,0.048852428793907166,-0.03401925787329674,0.0,0.0,0.0,0.0,0,0
-10.84005069732666,1.1575801372528076,5.454360485076904,-9.610762596130371,-0.5208199620246887,1.570156216621399,-0.2366105616092682,0.026409104466438293,-0.019333558157086372,0.0,0.0,0.0,0.0,0,0
-9.280261039733887,0.6082200407981873,6.101820468902588,-9.610825538635254,-0.5203604698181152,1.566895604133606,-0.22294485569000244,0.01582597941160202,0.0022225230932235718,0.0,0.0,0.0,0.0,0,0
-8.093250274658203,0.03924000263214111,6.003720283508301,-9.610905647277832,-0.5198848247528076,1.5636714696884155,-0.20615194737911224,0.006457293406128883,0.004453510046005249,0.0,0.0,0.0,0.0,0,0
-7.396740436553955,-1.3439700603485107,4.777470111846924,-9.611002922058105,-0.5193932056427002,1.560484766960144,-0.1756567358970642,0.009211422875523567,-0.02021995186805725,0.0,0.0,0.0,0.0,0,0
-7.396740436553955,-2.0797200202941895,4.424310207366943,-9.611116409301758,-0.5188858509063721,1.5573360919952393,-0.14928819239139557,0.02364870347082615,-0.08461728692054749,0.0,0.0,0.0,0.0,0,0
-8.142300605773926,-2.746800184249878,4.316400527954102,-9.611247062683105,-0.518362820148468,1.554226040840149,-0.1308833360671997,0.014835115522146225,-0.09203092753887177,0.0,0.0,0.0,0.0,0,0
-8.887860298156738,-3.266730308532715,4.247730255126953,-9.611393928527832,-0.5178243517875671,1.5511553287506104,-0.12303473055362701,-0.004904964007437229,-0.09184518456459045,0.0,0.0,0.0,0.0,0,0
-9.937530517578125,-3.1195802688598633,3.5806503295898438,-9.611557960510254,-0.5172706842422485,1.5481246709823608,-0.13235826790332794,-0.08497412502765656,-0.08820687234401703,0.0,0.0,0.0,0.0,0,0
-10.516321182250977,-2.1876301765441895,3.2765402793884277,-9.611738204956055,-0.5167019963264465,1.5451345443725586,-0.13563525676727295,-0.1058717891573906,-0.07985427975654602,0.0,0.0,0.0,0.0,0,0
-11.153970718383789,-1.010430097579956,2.8154702186584473,-9.611934661865234,-0.5161184668540955,1.5421857833862305,-0.1684967577457428,-0.11856187134981155,-0.07561250030994415,0.9887143969535828,0.0031855194829404354,0.0026587117463350296,0.005441407207399607,0,1
-12.036870956420898,1.069290041923523,1.726560115814209,-9.612146377563477,-0.5155202746391296,1.5392787456512451,-0.18470311164855957,-0.1112748235464096,-0.05751989409327507,0.0,0.0,0.0,0.0,0,0
-12.134970664978027,1.5696001052856445,1.461690068244934,-9.612373352050781,-0.5149076581001282,1.5364141464233398,-0.18393677473068237,-0.06384889036417007,-0.03423353657126427,0.0,0.0,0.0,0.0,0,0
-10.967580795288086,1.461690068244934,1.8639001846313477,-9.612615585327148,-0.5142808556556702,1.533592700958252,-0.1909656822681427,-0.046282220631837845,-0.01403091475367546,0.0,0.0,0.0,0.0,0,0
-10.104300498962402,1.1870100498199463,2.0797200202941895,-9.612873077392578,-0.5136401057243347,1.5308150053024292,-0.1846429854631424,-0.036774661391973495,-0.012131953611969948,0.0,0.0,0.0,0.0,0,0
-9.378360748291016,0.9221400618553162,2.3740200996398926,-9.61314582824707,-0.5129857063293457,1.5280815362930298,-0.14442794024944305,-0.053856443613767624,-0.026502521708607674,0.0,0.0,0.0,0.0,0,0
-8.858430862426758,0.7161300182342529,2.4917402267456055,-9.613433837890625,-0.5123177766799927,1.525393009185791,-0.1304979920387268,-0.09145879745483398,-0.05618330091238022,0.0,0.0,0.0,0.0,0,0
-8.191350936889648,0.3237300217151642,2.5996501445770264,-9.613738059997559,-0.51163649559021,1.522749900817871,-0.09052072465419769,-0.12873931229114532,-0.06189483404159546,0.0,0.0,0.0,0.0,0,0
-8.004961013793945,0.14715000987052917,2.54079008102417,-9.614056587219238,-0.5109421610832214,1.5201529264450073,0.0117472680285573,-0.18130773305892944,-0.07880090922117233,0.0,0.0,0.0,0.0,0,0
-7.828380584716797,0.009810000658035278,2.4917402267456055,-9.61439037322998,-0.510235071182251,1.5176023244857788,0.030341017991304398,-0.21048179268836975,-0.07737861573696136,0.0,0.0,0.0,0.0,0,0
-7.592940330505371,0.0,2.4721202850341797,-9.614738464355469,-0.5095154047012329,1.5150988101959229,0.01665368117392063,-0.212472602725029,-0.06929922103881836,0.0,0.0,0.0,0.0,0,0
-7.641990661621094,0.15696001052856445,2.4132602214813232,-9.61510181427002,-0.5087834000587463,1.5126428604125977,0.0009266426786780357,-0.2052900493144989,-0.05100035294890404,0.0,0.0,0.0,0.0,0,0
-7.798950672149658,0.3727800250053406,2.344590187072754,-9.615479469299316,-0.5080393552780151,1.510235071182251,-0.04050658643245697,-0.17829804122447968,-0.06524483859539032,0.0,0.0,0.0,0.0,0,0
-7.9657206535339355,0.5689800381660461,2.256300210952759,-9.615870475769043,-0.5072833895683289,1.5078760385513306,-0.050188563764095306,-0.11865583062171936,-0.10240497440099716,0.0,0.0,0.0,0.0,0,0
-8.083440780639648,0.7946100234985352,1.9914301633834839,-9.616275787353516,-0.5065157413482666,1.505566120147705,-0.048666805028915405,-0.05792400985956192,-0.1477145403623581,0.0,0.0,0.0,0.0,0,0
-8.004961013793945,0.8730900287628174,1.9227601289749146,-9.616695404052734,-0.5057367086410522,1.5033059120178223,0.028351707383990288,0.029473014175891876,-0.23948083817958832,0.0,0.0,0.0,0.0,0,0
-7.867620468139648,0.9417600631713867,1.8639001846313477,-9.617128372192383,-0.5049465298652649,1.5010956525802612,0.07094798982143402,0.03965359181165695,-0.21202248334884644,0.0,0.0,0.0,0.0,0,0
-7.514460563659668,1.0006201267242432,1.7559901475906372,-9.617574691772461,-0.5041455030441284,1.4989359378814697,0.08309353142976761,-0.0023704650811851025,-0.16258706152439117,0.0,0.0,0.0,0.0,0,0
-7.386930465698242,0.9221400618553162,1.677510142326355,-9.618034362792969,-0.5033339262008667,1.496827244758606,0.07151459157466888,-0.04718131199479103,-0.08710043877363205,0.0,0.0,0.0,0.0,0,0
-7.308450698852539,0.7357500791549683,1.5597901344299316,-9.618507385253906,-0.5025120973587036,1.494769811630249,0.0019239296671003103,-0.09501826763153076,-0.0206059068441391,0.0,0.0,0.0,0.0,0,0
-7.318260669708252,0.4905000329017639,1.4420701265335083,-9.618993759155273,-0.5016801357269287,1.4927643537521362,-0.008595074526965618,-0.06597242504358292,-0.03981669992208481,0.0,0.0,0.0,0.0,0,0
-7.534080505371094,-0.019620001316070557,1.3832100629806519,-9.619491577148438,-0.5008382797241211,1.4908111095428467,-0.006444249302148819,-0.03525754436850548,-0.07687269151210785,0.0,0.0,0.0,0.0,0,0
-7.671420574188232,-0.28449001908302307,1.373400092124939,-9.620000839233398,-0.499986857175827,1.4889105558395386,-0.011289579793810844,0.0627264678478241,-0.09103083610534668,0.0,0.0,0.0,0.0,0,0
-7.73028039932251,-0.47088003158569336,1.373400092124939,-9.620521545410156,-0.499126136302948,1.4870631694793701,-0.023991402238607407,0.11748747527599335,-0.039421990513801575,0.0,0.0,0.0,0.0,0,0
-7.592940330505371,-0.6278400421142578,1.2556800842285156,-9.621052742004395,-0.4982563257217407,1.4852691888809204,-0.06800265610218048,0.15980292856693268,0.02657657489180565,0.9845103621482849,0.0036381403915584087,0.0031499776523560286,0.008701511658728123,0,1
-7.435980319976807,-0.5886000394821167,1.1772000789642334,-9.621594429016113,-0.4973777234554291,1.4835288524627686,-0.08993521332740784,0.18415877223014832,0.08490359038114548,0.0,0.0,0.0,0.0,0,0
-7.367310523986816,-0.3139200210571289,0.9711900949478149,-9.622147560119629,-0.49649059772491455,1.4818426370620728,-0.13797420263290405,0.28495538234710693,-0.03500423952937126,0.0,0.0,0.0,0.0,0,0
-7.485030651092529,-0.1373400092124939,0.9319500923156738,-9.622711181640625,-0.49559518694877625,1.4802110195159912,-0.11232736706733704,0.3281387686729431,-0.0975566878914833,0.0,0.0,0.0,0.0,0,0
-7.83819055557251,0.06867000460624695,1.0006201267242432,-9.623286247253418,-0.49469178915023804,1.478634238243103,-0.05024005472660065,0.3623501658439636,-0.13528789579868317,0.0,0.0,0.0,0.0,0,0
-8.436600685119629,0.3237300217151642,1.0987200736999512,-9.623871803283691,-0.49378064274787903,1.4771125316619873,0.08673333376646042,0.36943405866622925,-0.13357573747634888,0.0,0.0,0.0,0.0,0,0
-9.9179105758667,0.5199300050735474,1.2851101160049438,-9.624466896057129,-0.4928620159626007,1.4756462574005127,0.09106810390949249,0.3206366300582886,-0.15515682101249695,0.0,0.0,0.0,0.0,0,0
-10.38879108428955,0.24525001645088196,1.2851101160049438,-9.625072479248047,-0.4919361472129822,1.4742357730865479,0.03354712203145027,0.25735101103782654,-0.15705204010009766,0.0,0.0,0.0,0.0,0,0
-10.604610443115234,-0.3237300217151642,1.1575801372528076,-9.625687599182129,-0.4910033047199249,1.4728814363479614,-0.19187551736831665,0.17769834399223328,-0.22480681538581848,0.0,0.0,0.0,0.0,0,0
-10.261260986328125,-1.6480801105499268,0.5886000394821167,-9.626311302185059,-0.49006372690200806,1.4715834856033325,-0.24868032336235046,0.20476216077804565,-0.2608869671821594,0.0,0.0,0.0,0.0,0,0
-9.790380477905273,-2.011050224304199,0.2256300151348114,-9.626943588256836,-0.4891176223754883,1.4703420400619507,-0.23920492827892303,0.30137017369270325,-0.2332371026277542,0.0,0.0,0.0,0.0,0,0
